tag,value,step
accuracy_L,0.6726186472508052,33
accuracy_AV,0.8333328373018826,33
accuracy_AR,0.85118996952978,33
accuracy_PVC,0.6428567602043094,33
train_loss,0.34501567859165727,34
accuracy,0.7806121785193726,34
loss,0.9550069471200309,34
accuracy_N,0.7678566857995918,34
accuracy_R,0.7619043083902927,34
accuracy_AFIB,0.9523803854878657,34
accuracy_L,0.6845234020694035,34
accuracy_AV,0.8214280824832842,34
accuracy_AR,0.8333328373018826,34
accuracy_PVC,0.6428567602043094,34
train_loss,0.3343392432768747,35
accuracy,0.7687074176269203,35
loss,0.9930543402830759,35
accuracy_N,0.7261900439344976,35
accuracy_R,0.7678566857995918,35
accuracy_AFIB,0.9404756306692674,35
accuracy_L,0.666666269841506,35
accuracy_AV,0.815475705073985,35
accuracy_AR,0.8571423469390792,35
accuracy_PVC,0.6071424957485144,35
train_loss,0.3369493411097786,36
accuracy,0.7772108182643862,36
loss,0.9854320635398229,36
accuracy_N,0.7499995535716942,36
accuracy_R,0.7261900439344976,36
accuracy_AFIB,0.9523803854878657,36
accuracy_L,0.702380534297301,36
accuracy_AV,0.8214280824832842,36
accuracy_AR,0.8452375921204809,36
accuracy_PVC,0.6428567602043094,36
train_loss,0.3330318115209,37
accuracy,0.7814625185831192,37
loss,0.9718303978443146,37
accuracy_N,0.7797614406181901,37
accuracy_R,0.7559519309809934,37
accuracy_AFIB,0.9523803854878657,37
accuracy_L,0.6726186472508052,37
accuracy_AV,0.8392852147111817,37
accuracy_AR,0.815475705073985,37
accuracy_PVC,0.6547615150229077,37
train_loss,0.3275752795657309,38
accuracy,0.7763604782006396,38
loss,0.9826753586530688,38
accuracy_N,0.7559519309809934,38
accuracy_R,0.7499995535716942,38
accuracy_AFIB,0.9523803854878657,38
accuracy_L,0.6845234020694035,38
accuracy_AV,0.8333328373018826,38
accuracy_AR,0.8333328373018826,38
accuracy_PVC,0.624999627976412,38
train_loss,0.3242099103287305,39
accuracy,0.7831631987106124,39
loss,0.9776181677977246,39
accuracy_N,0.7619043083902927,39
accuracy_R,0.7619043083902927,39
accuracy_AFIB,0.9523803854878657,39
accuracy_L,0.6845234020694035,39
accuracy_AV,0.8273804598925834,39
accuracy_AR,0.8452375921204809,39
accuracy_PVC,0.6488091376136086,39
train_loss,0.3325428866071276,40
accuracy,0.779761838455626,40
loss,0.968697448571523,40
accuracy_N,0.7619043083902927,40
accuracy_R,0.7499995535716942,40
accuracy_AFIB,0.9523803854878657,40
accuracy_L,0.6904757794787026,40
accuracy_AV,0.8273804598925834,40
accuracy_AR,0.8333328373018826,40
accuracy_PVC,0.6428567602043094,40
train_loss,0.32372942810306443,41
accuracy,0.7755101381368931,41
loss,0.9703066398700076,41
accuracy_N,0.7619043083902927,41
accuracy_R,0.7440471761623951,41
accuracy_AFIB,0.9464280080785666,41
accuracy_L,0.6904757794787026,41
accuracy_AV,0.8214280824832842,41
accuracy_AR,0.8452375921204809,41
accuracy_PVC,0.6190472505671127,41
train_loss,0.3307738490402697,42
accuracy,0.7780611583281328,42
loss,0.9721460988124211,42
accuracy_N,0.7619043083902927,42
accuracy_R,0.7499995535716942,42
accuracy_AFIB,0.9523803854878657,42
accuracy_L,0.6845234020694035,42
accuracy_AV,0.815475705073985,42
accuracy_AR,0.8452375921204809,42
accuracy_PVC,0.6369043827950103,42
train_loss,0.3355764789082626,43
accuracy,0.779761838455626,43
loss,0.9831582208474476,43
accuracy_N,0.7619043083902927,43
accuracy_R,0.7678566857995918,43
accuracy_AFIB,0.9523803854878657,43
accuracy_L,0.6845234020694035,43
accuracy_AV,0.815475705073985,43
accuracy_AR,0.8452375921204809,43
accuracy_PVC,0.6309520053857111,43
train_loss,0.3292893628303957,44
accuracy,0.7755101381368931,44
loss,0.9935890187819799,44
accuracy_N,0.773809063208891,44
accuracy_R,0.7559519309809934,44
accuracy_AFIB,0.9523803854878657,44
accuracy_L,0.6845234020694035,44
accuracy_AV,0.8035709502553867,44
accuracy_AR,0.8273804598925834,44
accuracy_PVC,0.6309520053857111,44
train_loss,0.3316959687831377,45
accuracy,0.7823128586468657,45
loss,0.9800041764974595,45
accuracy_N,0.7678566857995918,45
accuracy_R,0.7559519309809934,45
accuracy_AFIB,0.9523803854878657,45
accuracy_L,0.6845234020694035,45
accuracy_AV,0.8273804598925834,45
accuracy_AR,0.8392852147111817,45
accuracy_PVC,0.6488091376136086,45
train_loss,0.3194772857103019,46
accuracy,0.784013538774359,46
loss,0.977436160047849,46
accuracy_N,0.7678566857995918,46
accuracy_R,0.7678566857995918,46
accuracy_AFIB,0.9523803854878657,46
accuracy_L,0.6845234020694035,46
accuracy_AV,0.8273804598925834,46
accuracy_AR,0.8273804598925834,46
accuracy_PVC,0.6607138924322069,46
train_loss,0.3277065008509866,47
accuracy,0.779761838455626,47
loss,0.9815746843814851,47
accuracy_N,0.7619043083902927,47
accuracy_R,0.7499995535716942,47
accuracy_AFIB,0.9523803854878657,47
accuracy_L,0.6845234020694035,47
accuracy_AV,0.8214280824832842,47
accuracy_AR,0.8452375921204809,47
accuracy_PVC,0.6428567602043094,47
train_loss,0.32360533558496163,48
accuracy,0.7806121785193726,48
loss,0.9673485259215038,48
accuracy_N,0.7619043083902927,48
accuracy_R,0.7559519309809934,48
accuracy_AFIB,0.9464280080785666,48
accuracy_L,0.6845234020694035,48
accuracy_AV,0.8273804598925834,48
accuracy_AR,0.8392852147111817,48
accuracy_PVC,0.6488091376136086,48
train_loss,0.32045110322461257,49
accuracy,0.779761838455626,49
loss,0.9803522527217865,49
accuracy_N,0.7559519309809934,49
accuracy_R,0.7499995535716942,49
accuracy_AFIB,0.9523803854878657,49
accuracy_L,0.6845234020694035,49
accuracy_AV,0.8214280824832842,49
accuracy_AR,0.8452375921204809,49
accuracy_PVC,0.6488091376136086,49
train_loss,0.323174777007339,50
accuracy,0.7789114983918795,50
loss,0.9859028408924738,50
accuracy_N,0.773809063208891,50
accuracy_R,0.7499995535716942,50
accuracy_AFIB,0.9523803854878657,50
accuracy_L,0.6904757794787026,50
accuracy_AV,0.8273804598925834,50
accuracy_AR,0.8333328373018826,50
accuracy_PVC,0.624999627976412,50
train_loss,0.32114145167098207,51
accuracy,0.784013538774359,51
loss,0.9697651813427608,51
accuracy_N,0.7499995535716942,51
accuracy_R,0.7559519309809934,51
accuracy_AFIB,0.9523803854878657,51
accuracy_L,0.6845234020694035,51
accuracy_AV,0.8392852147111817,51
accuracy_AR,0.85118996952978,51
accuracy_PVC,0.6547615150229077,51
train_loss,0.32995180804097995,52
accuracy,0.7831631987106124,52
loss,0.9741182426611581,52
accuracy_N,0.7619043083902927,52
accuracy_R,0.7559519309809934,52
accuracy_AFIB,0.9523803854878657,52
accuracy_L,0.6904757794787026,52
accuracy_AV,0.8333328373018826,52
accuracy_AR,0.8333328373018826,52
accuracy_PVC,0.6547615150229077,52
train_loss,0.3216419298533757,53
accuracy,0.779761838455626,53
loss,0.9837714135646819,53
accuracy_N,0.7619043083902927,53
accuracy_R,0.7499995535716942,53
accuracy_AFIB,0.9523803854878657,53
accuracy_L,0.6904757794787026,53
accuracy_AV,0.8273804598925834,53
accuracy_AR,0.8333328373018826,53
accuracy_PVC,0.6428567602043094,53
train_loss,0.3202597042637887,54
accuracy,0.7848638788381056,54
loss,0.9758000324169794,54
accuracy_N,0.7619043083902927,54
accuracy_R,0.7499995535716942,54
accuracy_AFIB,0.9523803854878657,54
accuracy_L,0.6785710246601043,54
accuracy_AV,0.8452375921204809,54
accuracy_AR,0.85118996952978,54
accuracy_PVC,0.6547615150229077,54
train_loss,0.3247288921018048,55
accuracy,0.7789114983918795,55
loss,0.9644432961940765,55
accuracy_N,0.7619043083902927,55
accuracy_R,0.7380947987530959,55
accuracy_AFIB,0.9464280080785666,55
accuracy_L,0.6904757794787026,55
accuracy_AV,0.815475705073985,55
accuracy_AR,0.8452375921204809,55
accuracy_PVC,0.6547615150229077,55
train_loss,0.3228844073739383,56
accuracy,0.7823128586468657,56
loss,0.9773983061313629,56
accuracy_N,0.7678566857995918,56
accuracy_R,0.7499995535716942,56
accuracy_AFIB,0.9523803854878657,56
accuracy_L,0.6964281568880019,56
accuracy_AV,0.8214280824832842,56
accuracy_AR,0.8452375921204809,56
accuracy_PVC,0.6428567602043094,56
train_loss,0.3280961968668618,57
accuracy,0.7789114983918795,57
loss,0.9879452586174012,57
accuracy_N,0.7678566857995918,57
accuracy_R,0.7440471761623951,57
accuracy_AFIB,0.9523803854878657,57
accuracy_L,0.6904757794787026,57
accuracy_AV,0.815475705073985,57
accuracy_AR,0.8392852147111817,57
accuracy_PVC,0.6428567602043094,57
train_loss,0.32764285072536753,58
accuracy,0.7823128586468657,58
loss,0.9846925238768259,58
accuracy_N,0.7559519309809934,58
accuracy_R,0.7499995535716942,58
accuracy_AFIB,0.9523803854878657,58
accuracy_L,0.6904757794787026,58
accuracy_AV,0.8273804598925834,58
accuracy_AR,0.8452375921204809,58
accuracy_PVC,0.6547615150229077,58
train_loss,0.3223823166203382,59
accuracy,0.7772108182643862,59
loss,0.9926834007104238,59
accuracy_N,0.7499995535716942,59
accuracy_R,0.7619043083902927,59
accuracy_AFIB,0.9523803854878657,59
accuracy_L,0.6726186472508052,59
accuracy_AV,0.815475705073985,59
accuracy_AR,0.85118996952978,59
accuracy_PVC,0.6369043827950103,59
train_loss,0.33021592533234334,60
accuracy,0.7823128586468657,60
loss,0.9819919168949127,60
accuracy_N,0.7619043083902927,60
accuracy_R,0.7678566857995918,60
accuracy_AFIB,0.9523803854878657,60
accuracy_L,0.6845234020694035,60
accuracy_AV,0.815475705073985,60
accuracy_AR,0.8333328373018826,60
accuracy_PVC,0.6607138924322069,60
